Upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,Fee Multiplier,cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
721094199707,Beer,1,0,n,n,Gosling Ginger Beer,12 oz,n,n,1,1,2694,n,,0,,,,,,n,,,,,,,
721094200069,Mix,1,0,n,n,GOSLING GINGER BEER 6PK,,,n,0,1,714,n,,0,,,,,,n,,,,,,,
721094200076,Beer,1,0,n,n,Goslings Diet,,n,n,1,1,714,n,,0,,,,,,n,,,,,,,
721094400018,Beer,1,0,n,n,Gosling peach ginger 6 pk,,n,n,1,1,714,n,,0,,,,,,n,,,,,,,
721733000012,Tequila,1,5859,n,n,Patron TEQ Añejo,750ml,,n,1,1,4500,n,,12,,,,,,n,,,,,,,
721733000029,Tequila,1,5199,n,n,Patron Silver Tequila 80,750ml,,n,1,1,4000,n,,10,,,,,,n,,,,,,,
721733000036,Tequila,1,0,n,n,Patron XO Cafe,750ml,,n,1,1,0,n,,0,,,,,,n,,,,,,,
721733000159,Tequila,1,5399,n,n,Patron Reposado TEQ 80,750ml,,n,1,1,4150,n,,12,,,,,,n,,,,,,,
721733000210,Tequila,1,0,n,n,PATRON,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
721733000227,Tequila,1,0,n,n,Patron rep,50ml,,n,1,1,0,n,,0,,,,,,n,,,,,,,
721733000234,Tequila,1,0,n,n,Patron Tequila Silver,50ml,,n,1,1,0,n,,0,,,,,,n,,,,,,,
721733000883,Tequila,1,10269,n,n,Patron TEQ Silver 80,1.75 L,,n,1,1,7900,n,,3,,,,,,n,,,,,,,
721733000890,Tequila,1,10919,n,n,Patron TEQ Reposado,1.75,,n,1,1,8400,n,,3,,,,,,n,,,,,,,
721733000906,Tequila,1,11959,n,n,Patron TEQ Añejo,1.75L,,n,1,1,9200,n,,3,,,,,,n,,,,,,,
721733000944,Tequila,1,2409,n,n,Patron Tequila Silver 80,375 ml,,n,1,1,1850,n,,12,,,,,,n,,,,,,,
721733000951,Tequila,1,2339,n,n,Patron Reposado Tequila 80,375ml,,n,1,1,1950,n,,12,,,,,,n,,,,,,,
721733000968,Tequila,1,2859,n,n,PATRON TEQ ANEJO 80,375ML,,n,1,1,2200,n,,6,,,,,,n,,,,,,,
721733000975,Tequila,1,0,n,n,Patron Gran Burd 750ml,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
721733001088,Tequila,1,0,n,n,Patron Añejo,200ml,,n,1,1,2150,n,,0,,,,,,n,,,,,,,
721733001095,Tequila,1,0,n,n,El Patron Reposado,200ml,,n,1,1,2059,n,,0,,,,,,n,,,,,,,
721733001101,Tequila,1,0,n,n,Patron Silver,200ml,,n,1,1,1049,n,,0,,,,,,n,,,,,,,
721733001699,Tequila,1,0,n,n,GRAN PATRON BURDEOS TEQ EX ANEJO,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
721733003303,Tequila,1,4899,n,n,Patron Extra Anejo,375ml,n,n,1,1,3499,n,,0,,,,,,n,,,,,,,
721733005420,Tequila,1,899,n,n,Patron rapa,100ml,,n,1,1,669,n,,0,,,,,,n,,,,,,,
721733005437,Tequila,1,949,n,n,Patron anejo,100ml,,n,1,1,729,n,,0,,,,,,n,,,,,,,
721733005734,Alcohol,1,0,n,n,Citronge,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
721733005857,Tequila,1,16599,n,n,Patron El Alto,750 ML,n,n,1,1,11900,n,,0,,,,,,n,,,,,,,
721733005949,Tequila,1,10999,n,n,Patron EL CIELO,700ml,n,n,1,1,7500,n,,0,,,,,,n,,,,,,,
721733006137,Tequila,1,7199,n,n,Patron TEQ Anejo Cristalino,750 ML,n,n,1,1,5475,n,,6,,,,,,n,,,,,,,
721733006502,Tequila,1,2499,n,n,Patron citronge,,n,n,1,1,1762,n,,0,,,,,,n,,,,,,,
721733006526,Tequila,1,2339,n,n,Patron Citronge Orange 60,750 ml,,n,1,1,1800,n,,12,,,,,,n,,,,,,,
721733006670,Tequila,1,3559,n,n,PATRON TEQ CRISTALINO ANEJO 80,375ML,n,n,1,1,2739,n,,6,,,,,,n,,,,,,,
721733006724,Liquor,1,1369,n,n,Patron  Citronge Pineapple 60,375 ml,,n,1,1,1050,n,,12,,,,,,n,,,,,,,
721733006731,Liqueurs,1,2339,n,n,Patron Citronge Pine 60,750 ml,,n,1,1,1800,n,,12,,,,,,n,,,,,,,
721733500215,Tequila,1,4299,n,n,Patron anejo,50ml,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
721733500222,Tequila,1,3939,n,n,Patron Reposado,50ml,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
721733500239,Tequila,1,3359,n,n,Parton,50ml,n,n,1,1,2397,n,,0,,,,,,n,,,,,,,
721733506200,Tequila,1,5330,n,n,Patron Teq Silver,750ml,n,n,1,1,4100,n,,0,,,,,,n,,,,,,,
721733506477,Tequila,1,7279,n,n,Payron Teq Repo 12 pk ,50 ml 12 pk,,n,1,1,5600,n,,6,,,,,,n,,,,,,,
721874003941,Drinks,1,0,n,n,Pop Rocks:Strawberry,0.33 OZ,y,n,1,1,62,n,,0,,,,,,n,,,,,,,
721874003972,Lottery,1,0,n,n,"Pop Rocks:Popping Candy, Watermelon",0.33 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
721874004009,Drinks,1,0,n,n,Pop Rocks Tropical Punch,0.37 Oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
721874005778,Drinks,1,0,n,n,"Pop Rocks:Bubble Gum, Popping",0.37 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
721874010116,Drinks,1,0,n,n,Pop Rocks:Cotton Candy Explosion - Limited Edition,0.33 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
721874011083,Drinks,1,0,n,n,Pop Rock Blue Razz,0.37 Oz,y,n,1,1,62,n,,0,,,,,,n,,,,,,,
721874012189,Drinks,1,0,n,n,Pop Rocks Grape,,y,n,1,1,62,n,,0,,,,,,n,,,,,,,
721874012295,Drinks,1,0,n,n,Pop Rocks Green Apple,.37oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
722160222534,Alcohol,1,1148,n,n,ODELL BREWING 90 SHILLING 6PK,12 CN,n,n,1,1,918,n,,0,,,,,0,n,,,,,,,
722376234741,Tobacco,1,699,n,n,Tkg,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
722376234758,Tobacco,1,699,n,n,Tkg,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
722376234765,Tobacco,1,699,n,n,Tkg,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
722376234789,Tobacco,1,699,n,n,Tkg,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
722512467415,Tobacco,1,0,n,n,Maeng da,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
723120257351,Tequila,1,5577,n,n,Siempre blanco,750ml,,n,1,0,0,n,,0,,,,,,n,,,,,,,
723830000094,Alcohol,1,1098,n,n,Lagunitas IPA - 6pk,12 OZ,n,n,1,1,878,n,,4,,,,,0,n,,,,,,,
723830011922,Beer,1,0,n,n,LAG IPA 19 OZ,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
723830100091,Beer,1,0,n,n,LAGUNITAS IPA,12 PACK,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
724328169590,Drinks,1,0,n,n,Tissues,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
724328169606,Drinks,1,0,n,n,Tissues,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
724328169613,Drinks,1,0,n,n,Tissues,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
724624001006,Wine,1,0,n,n,J PINOT NOIR 2015,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
724624001075,Wine,1,0,n,n,J CHARDONNAY  750,750,,n,1,1,0,n,,0,,,,,,n,,,,,,,
724624116090,Wine,1,0,n,n,J:Pinot Gris,750.00 ML,,n,1,1,0,n,,0,,,,,,n,,,,,,,
724869001830,General Food,1,299,n,n,De La Rosa Mani Japones,7.05 oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
725181021018,Drinks,1,0,n,n,Lucas Mango,1pc,y,n,1,1,29,n,,0,,,,,,n,,,,,,,
725181185017,Drinks,1,0,n,n,Lucas Chamoy,0.71 oz,y,n,1,1,29,n,,0,,,,,,n,,,,,,,
725181203018,Drinks,1,0,n,n,Lucas Muecas Mango,0.88 Oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
725181207016,Drinks,1,0,n,n,"Skwinkles:Hot Filled Candy Straws, Pineapple + Tamarind",0.92 OZ,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
725400400037,Cocktail,1,999,n,n,Dr sami,,,n,1,1,750,n,,0,,,,,,n,,,,,,,
727344000236,Alcohol,1,1266,n,n,Old Rasputin Russian Stout 4-Pack 12 FL OZ Bottle,48.00 FL OZ,n,n,1,1,1013,n,,5,,,,,0,n,,,,,,,
727452000111,General Food,1,299,n,n,La Morena Pickled Jalapeno Peppers,28.2 Oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
728434597025,Chips,1,499,n,n,Chili jspones,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
728817199129,Shake,1,1329,n,n,GEKKEIKAN SAKE,750ML,,n,1,1,1025,n,,3,,,,,,n,,,,,,,
729984000119,Mix,1,0,n,n,Delicia Concentrated Horchata,32 oz,,n,1,1,463,n,,0,,,,,,n,,,,,,,
729984000287,Mix,1,0,n,n,Delicia Jamaica Concentrate,32oz,,n,1,1,463,n,,0,,,,,,n,,,,,,,
730742100019,Drinks,1,0,n,n,Chinese candy,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
730742100040,Drinks,1,0,n,n,Chinese candy,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
730742100057,Drinks,1,0,n,n,Chinese Candy,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
730742100682,Drinks,1,0,n,n,Paleta,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
730742100705,Drinks,1,0,n,n,Candy,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
730742101061,Drinks,1,0,n,n,Sour belts,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
730742103386,Drinks,1,0,n,n,Tamalrock,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
730742103546,Drinks,1,0,n,n,Chamoy,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
730742103607,Drinks,1,0,n,n,Chamoy,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
730742104789,Snacks,1,0,n,n,Chamoy pickle,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
730742105960,Drinks,1,0,n,n,Sour lemon balls,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
731123122668,Tax,1,399,n,n,Fusibles,,n,n,1,1,89,n,,0,,,,,,n,,,,,,,
731123122682,Tax,1,139,n,n,Fusibles,,n,n,1,1,79,n,,0,,,,,,n,,,,,,,
731427296287,Chips,1,1599,n,n,Caramel popcorn,,y,n,1,0,0,n,,0,,,,,,n,,,,,,,
731427307501,Candy,1,0,n,n,Warm Holiday wishes Gift cups,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
732388746989,Whiskey,1,2929,n,n,Duck Club Bourbon 92 PF 750mL,750ML,,n,1,1,2250,n,,0,,,,,,n,,,,,,,
732388747085,Whiskey,1,2929,n,n,Duck Club High Brass 110 PF 750mL,750ML,,n,1,1,2250,n,,0,,,,,,n,,,,,,,
732901001120,General Food,1,119,n,n,val vita,1,,n,1,1,0,n,,0,,,,,,n,,,,,,,
732962385078,Tax,1,269,n,n,Tape,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
736040003755,Whiskey,1,6044,n,n,ClydeMay SpecialRes. Burb/Whisky,750 ML,,n,1,1,4649,n,,0,,,,,,n,,,,,,,
736040006008,Tequila,1,2099,n,n,Ghost,,n,n,1,1,1799,n,,0,,,,,,n,,,,,,,
736040011064,Alcohol,1,3299,n,n,Hpnotiq 34,,n,n,1,1,2250,n,,6,,,,,,n,,,,,,,
736040012849,Cocktail,1,989,n,n,HPNOTIQ 34,200ML,n,n,1,1,760,n,,6,,,,,,n,,,,,,,
736040012856,Liquor,1,1379,n,n,Hpnotiq 34 ,375 ml,n,n,1,1,1064,n,,12,,,,,,n,,,,,,,
736040012863,Alcohol,1,5749,n,n,HPNOTIQ 34 ,1.75 ml ,n,n,1,1,4425,n,,3,,,,,,n,,,,,,,
736040012887,Liquor,1,3411,n,n,HPNOTIQ,1L,n,n,1,1,2624,n,,0,,,,,,n,,,,,,,
736040519324,Tequila,1,0,n,n,Avion Tequila Reposado,750ml,,n,1,1,4012,n,,0,,,,,,n,,,,,,,
736040519348,Tequila,1,0,n,n,Avion Silver,750ml,,n,1,1,4070,n,,0,,,,,,n,,,,,,,
736040521013,Non-taxable,1,0,n,n,Pasqua Proseco Trevioso,,,n,1,1,1500,n,,0,,,,,,n,,,,,,,
736040535515,Tequila,1,8279,n,n,Casa,750 ML,,n,1,1,6375,n,,0,,,,,,n,,,,,,,
736040543763,Whiskey,1,3411,n,n,McConnells ,750mL ,n,n,1,1,2624,n,,0,,,,,,n,,,,,,,
736040544227,Tequila,1,5556,n,n,Prosperoo Añejo,750 ML,n,n,1,1,4274,n,,0,,,,,,n,,,,,,,
736040544241,Tequila,1,4679,n,n,Prosperoo Reposado ,750 ML,n,n,1,1,3599,n,,0,,,,,,n,,,,,,,
736040544876,Whiskey,1,279,n,n,Clyde,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
736040544951,Alcohol,1,6999,n,n,DOS HOMBRES MEZCAL,750ml,n,n,1,1,5384,n,,3,,,,,,n,,,,,,,
736211596093,Whiskey,1,2999,n,n,1776 RYE ,750ML,n,n,1,1,2307,n,,3,,,,,,n,,,,,,,
736920111327,Beer,1,1175,n,n,Goose Island Pale Ale 6-Pack,72.00 FL OZ,n,n,1,1,904,n,,4,,,,,0,n,,,,,,,
738545020046,General Food,1,299,n,n,Chamoy Mega Fruit Juice,33.5 oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
739601138408,Vape,1,1299,n,n,Mystic,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
739601138729,Vape,1,1299,n,n,Mystic,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
739958014509,Wine,1,0,n,n,Francis Coppola Diamond Collection Silver Label:Pinot Noir,750.00 ML,,n,1,1,0,n,,0,,,,,,n,,,,,,,
739958064801,Wine,1,0,n,n,Francis Coppola Diamond Collection Ivory Label:Cabernet Sauvignon,750.00 ML,,n,1,1,1125,n,,0,,,,,,n,,,,,,,
739958974100,Wine,1,0,n,n,Francis Coppola Diamond Collection Blue Label:Merlot,750.00 ML,,n,1,1,1125,n,,0,,,,,,n,,,,,,,
741638312003,Tequila,1,1999,n,n,Cimarron Blanco,750ml,n,n,1,1,9600,n,,6,,,,,,n,,,,,,,
741638322002,Tequila,1,3889,n,n,Cimarron Rep,750ml,n,n,1,1,0,n,,6,,,,,0,n,,,,,,,
742365216855,Drinks,1,0,n,n,Horizon Organic:Heavy,1.00 PT,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
742797011431,Tax,1,399,n,n,Paper cups,,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
742797061269,Tax,1,399,n,n,Papercups,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
744160200459,Alcohol,1,461,n,n,BASSMITH SIMPLE,12 0Z,n,n,1,1,355,n,,6,,,,,,n,,,,,,,
744160200602,Alcohol,1,461,n,n,BARSMITH OF,,n,n,1,1,355,n,,6,,,,,,n,,,,,,,
744271974409,Vodka,1,1289,n,n,Silver Star ,750ml,n,n,1,1,420,n,,23,,,,,,n,,,,,,,
744271974416,Vodka,1,1889,n,n,Silver Star,1.75 LT,n,n,1,1,725,n,,12,,,,,,n,,,,,,,
744271974447,Whiskey,1,6499,n,n,Silver Star Whisky,750 ML,n,n,1,1,5000,n,,3,,,,,,n,,,,,,,
744607000345,Tequila,1,0,n,n,"EL JIMADOR SILVER TEQUILA, 50 ml",50ML,,n,1,1,269,n,,0,,,,,,n,,,,,,,
744607000864,Tequila,1,0,n,n,Herradura Reposado,1.75 L,,n,1,1,8249,n,,0,,,,,,n,,,,,,,
744607000871,Tequila,1,0,n,n,Herradura,1.75 L,,n,1,1,7599,n,,0,,,,,,n,,,,,,,
744607003728,Tequila,1,0,n,n,Herradura Ultra,750mL,,n,1,1,5049,n,,0,,,,,,n,,,,,,,
744607010405,Tequila,1,0,n,n,Herradura Sliver,50ml,,n,1,1,309,n,,0,,,,,,n,,,,,,,
744607010603,Tequila,1,0,n,n,Herredura silver 375ml, 750M,,n,1,1,1650,n,,0,,,,,,n,,,,,,,
744607012607,Tequila,1,0,n,n,Herredura Repo 375ml, 750M,,n,1,1,1845,n,,0,,,,,,n,,,,,,,
744607013604,Tequila,1,0,n,n,HERRADURA ANEJO 375ML,,,n,1,1,2040,n,,0,,,,,,n,,,,,,,
744607049801,Tequila,1,0,n,n,El Jimador Tequila Repasado,1.75L,,n,1,1,3974,n,,0,,,,,,n,,,,,,,
744607050395,Tequila,1,5589,n,n,Herradura Reposado,1LT,n,n,1,1,0,n,,0,,,,,0,n,,,,,,,
744607050401,Tequila,1,4929,n,n,Herradura Original Silver,1Lt,n,n,1,1,0,n,,12,,,,,0,n,,,,,,,
744607068208,Tequila,1,0,n,n,El Jimador Tequila Blanco,750ml,,n,1,6,1949,n,,0,,,,,,n,,,,,,,
744607068406,Tequila,1,0,n,n,El Jimador Silver,1.75 L,,n,1,1,3899,n,,0,,,,,,n,,,,,,,
744607069205,Tequila,1,0,n,n,El Jimador Tequila Repasado,750ml,,n,1,1,2174,n,,0,,,,,,n,,,,,,,
744607069403,Tequila,1,0,n,n,El Jimador Reposado,50 ml,,n,1,1,269,n,,0,,,,,,n,,,,,,,
744607111317,Tequila,1,3679,n,n,Herradura Silver,750ml,n,n,1,1,3674,n,,6,,,,,,n,,,,,,,
744607111324,Tequila,1,0,n,n,Herradura Tequila Original,750ml,,n,1,1,4049,n,,0,,,,,,n,,,,,,,
744607111331,Tequila,1,4589,n,n,Herradura Reposado, 750M,n,n,1,1,0,n,,6,,,,,,n,,,,,,,
744607210034,Mix,1,1299,n,n,New mix,,n,n,1,1,739,n,,0,,,,,,n,,,,,,,
744607210041,Mix,1,1299,n,n,El jimador new mix paloma 4pk ,,n,n,1,1,739,n,,0,,,,,,n,,,,,,,
744607310406,Tequila,1,4599,n,n,Heradura 50ml 12pk,50ml,n,n,1,1,3612,n,,0,,,,,,n,,,,,,,
745687162237,Vitamins/Medicine,1,299,n,n,Alcohol,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
747301003278,Beer,1,1469,n,n,Kentucky Ale Lex BBN,NR,n,n,1,1,1130,n,,6,,,,,,n,,,,,,,
748159401063,General Food,1,329,n,n,Banana pepper ,4.50 FL OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
749732093699,Household,1,259,n,n,Spoons,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
749787000178,Tequila,1,0,n,n,GENTINELA 750MLREPO,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
749787100045,Tequila,1,0,n,n,GENTINELA 750ML BLANCO,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
749787500029,Tequila,1,1999,n,n,Cabrito Tequila Reposado,750ml,n,n,1,1,1500,n,,3,,,,,,n,,,,,,,
749787500050,Alcohol,1,4399,n,n,Cabrito  Reposado ,1.75L,n,n,1,1,3350,n,,3,,,,,,n,,,,,,,
749787500111,Tequila,1,0,n,n,CABRITO REPOSADO 375ML,,,n,1,1,1349,n,,0,,,,,,n,,,,,,,
749787500401,Tequila,1,1999,n,n,CABRITO BLANCO,750 ML,n,n,1,1,1500,n,,3,,,,,,n,,,,,,,
749787500418,Alcohol,1,4399,n,n,Cabrito  Blanco  ,1.75L,n,n,1,1,3350,n,,3,,,,,,n,,,,,,,
749874057207,Tobacco,1,1299,n,n,Strip,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
749874057245,Tobacco,1,1299,n,n,Strip,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
750175103098,Tequila,1,5989,n,n,San Matias Reposado,750 ML,n,n,1,1,4607,n,,6,,,,,,n,,,,,,,
750175103111,Tequila,1,4679,n,n,San Matias Anejo,750ml,n,n,1,1,3599,n,,6,,,,,,n,,,,,,,
750175105009,Tequila,1,5359,n,n,San Matias Tahona,750ml,n,n,1,1,4119,n,,6,,,,,,n,,,,,,,
750175105023,Tequila,1,5829,n,n,San Matias Tahona Repo,750ml,n,n,1,1,4479,n,,6,,,,,,n,,,,,,,
750175105047,Tequila,1,6519,n,n,San Matias Tahona Anejo,750 ML,n,n,1,1,5055,n,,6,,,,,,n,,,,,,,
750175111109,Tequila,1,3928,n,n,San Matias Blanco,700Ml,n,n,1,1,3022,n,,6,,,,,,n,,,,,,,
750175201022,Tequila,1,1639,n,n,Pueblo Viejo Blanco,750ml,n,n,1,1,1259,n,,12,,,,,,n,,,,,,,
750175201121,Tequila,1,3399,n,n,Pueblo VBlanco,1.75ml,n,n,1,1,2619,n,,6,,,,,,n,,,,,,,
750175202029,Tequila,1,0,n,n,PUEBLO VIEJO REPO 750ML,750 ML,,n,1,1,0,n,,6,,,,,,n,,,,,,,
750175202197,Tequila,1,4099,n,n,Pueblo Reposado,1.75 LT,n,n,1,1,3152,n,,6,,,,,,n,,,,,,,
750175203026,Tequila,1,2749,n,n,Pueblo Viejo 100% de agave anejo,750ml,,n,1,1,2115,n,,6,,,,,,n,,,,,,,
750302770957,Whiskey,1,3639,n,n,LOST IRISH WHISKEY,750ml,n,n,1,1,2799,n,,6,,,,,0,n,,,,,,,
751667046954,Tobacco,1,0,n,n,Djarum Black,12 Cigars,,n,1,1,0,n,,0,,,,,,n,,,,,,,
751667048958,Tobacco,1,499,n,n,Cuban cigars,,n,n,1,0,0,n,,0,,,,,,n,,,,,,,
753620079955,Tobacco,1,1799,n,n,Esco bars,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
753620217326,Tobacco,1,1399,n,n,Esco bars,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
753620410895,Tobacco,1,2399,n,n,Esco bar,1,,n,1,0,0,n,,0,,,,,,n,,,,,,,
753620427329,Tobacco,1,2399,n,n,Kiwi guava,5000 Puff,,n,1,1,0,n,,0,,,,,,n,,,,,,,
753620493317,Tobacco,1,2399,n,n,Esco bar,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
754527004217,Beer,1,1149,n,n,NB Voodoo Imperial ,6/12oz,n,n,1,1,887,n,,4,,,,,,n,,,,,,,
754527004224,Non-taxable,1,0,n,n,FT RAMPANT,1,,n,1,1,0,n,,0,,,,,,n,,,,,,,
754527012595,Beer,1,952,n,n,NB voodoo,19.2 oz,n,n,1,1,733,n,,5,,,,,0,n,,,,,,,
755379131137,Tobacco,1,1799,n,n,Glamee nova,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
755379131151,Tobacco,1,1799,n,n,Glamee nova,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
755379131175,Tobacco,1,1799,n,n,Glamee nova,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
755379132950,Tobacco,1,1799,n,n,Glamee,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
755379132967,Tobacco,1,1799,n,n,Glamee,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
755379132981,Tobacco,1,1799,n,n,Glamee,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
755379132998,Tobacco,1,1799,n,n,Glamee,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
755379133049,Tobacco,1,2499,n,n,Glamee 6000 puffs,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
755379133063,Tobacco,1,1799,n,n,Glamee,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
755379134336,Tobacco,1,1799,n,n,Passion fruit,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
755379134350,Tobacco,1,1799,n,n,Kiwi glamee,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
757528003326,Drinks,1,0,n,n,BUBU LUBU 0.70 OZ,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528008680,Snacks,1,0,n,n,Barcel Takis Fuego Corn Snack Hot Chili Pepper & Lime,9.9 Oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528008697,Chips,1,599,n,n,Takis NItro,1,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528008703,Chips,1,599,n,n,Takis Crunchy Fajita,9.9 oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528008727,Chips,1,599,n,n,Barcel Churritos Cookies,9.90 Oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528008796,Snacks,1,0,n,n,Barcel: Takis Fuego,4 oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528008840,Chips,1,279,n,n,Barcel Churritos:Red Chili Pepper & Lime,4.00 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528008932,Chips,1,299,n,n,Barcel Hot Nuts:Chili Pepper & Lime - Hot,3.20 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528008949,Chips,1,299,n,n,Barcel Hot Nuts:Fuego - Hot Chili Pepper & Lime,3.20 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528010607,Chips,1,279,n,n,Barcel Churritos:Fuego - Hot Chili Pepper & Lime,4.00 OZ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528015503,Drinks,1,0,n,n,Risandias con Chile,,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528026448,Chips,1,599,n,n,Takis guacamole,9oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528037468,Chips,1,259,n,n,Takis Blue Heat,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528037475,Chips,1,429,n,n,TAKIS BLUE HEAT,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528045272,Chips,1,200,n,n,Chips,9.9oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528045371,Chips,1,329,n,n,Waves,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
757528045388,Chips,1,599,n,n,Takis,8oz ,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528045685,Drinks,1,0,n,n,Vero,40 PZ,n,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528046361,Chips,1,259,n,n,Takis,2.5,,n,1,0,0,n,,0,,,,,,n,,,,,,,
757528046378,Chips,1,329,n,n,Takis,2 5oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528046385,Chips,1,279,n,n,Kettles,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
757528047641,Chips,1,599,n,n,Takis,8.oz,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528047696,Chips,1,299,n,n,Takis,1ea,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528048075,Chips,1,299,n,n,Takis,3.25oz,y,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528048112,Chips,1,299,n,n,Takis,"3,25 oz",,n,1,0,0,n,,0,,,,,,n,,,,,,,
757528048235,Chips,1,279,n,n,Takis,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
757528048310,Customer Tab,1,2500,n,n,Suzie & Colton $25 balance,,n,n,1,1,2500,n,,0,,,,,,n,,,,,,,
758890628094,Tobacco,1,1799,n,n,Esco bars,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
